# K, H-K
1.698600000000000065e+01,1.449999999999999289e+00
1.699399999999999977e+01,8.689999999999997726e-01
1.507199999999999918e+01,1.612999999999999545e+00
1.697500000000000142e+01,1.570999999999997954e+00
1.680000000000000071e+01,9.299999999999997158e-01
1.753699999999999903e+01,1.226000000000002643e+00
1.307099999999999973e+01,1.487000000000000099e+00
1.513700000000000045e+01,1.644999999999999574e+00
1.724599999999999866e+01,1.088000000000000966e+00
1.680799999999999983e+01,7.289999999999992042e-01
1.483999999999999986e+01,1.646000000000000796e+00
1.523700000000000010e+01,1.526999999999999247e+00
1.471499999999999986e+01,1.312999999999998835e+00
1.462599999999999945e+01,1.544999999999999929e+00
1.393200000000000038e+01,1.496999999999999886e+00
1.237800000000000011e+01,1.406000000000000583e+00
1.479199999999999982e+01,1.514999999999998792e+00
1.559200000000000053e+01,1.176999999999997826e+00
1.487500000000000000e+01,1.719000000000001194e+00
1.288199999999999967e+01,1.540000000000000924e+00
1.480199999999999960e+01,1.586000000000002075e+00
1.688200000000000145e+01,4.479999999999968452e-01
1.435100000000000087e+01,1.598999999999998423e+00
1.717000000000000171e+01,1.289999999999999147e+00
1.619300000000000139e+01,1.837999999999997414e+00
1.769800000000000040e+01,1.443999999999999062e+00
1.762699999999999889e+01,1.600000000000001421e+00
1.507799999999999940e+01,1.948000000000000398e+00
1.514100000000000001e+01,1.593000000000001748e+00
1.472700000000000031e+01,1.551999999999999602e+00
1.789000000000000057e+01,7.300000000000004263e-01
1.474399999999999977e+01,1.163999999999999702e+00
1.725900000000000034e+01,2.700000000000102318e-02
1.640299999999999869e+01,2.421000000000002927e+00
1.394299999999999962e+01,6.980000000000003979e-01
1.461299999999999955e+01,1.188000000000000611e+00
1.624099999999999966e+01,1.914999999999999147e+00
1.151600000000000001e+01,1.801000000000000156e+00
1.665099999999999980e+01,1.493999999999999773e+00
1.570899999999999963e+01,1.760000000000001563e+00
1.794300000000000139e+01,8.639999999999972147e-01
1.526900000000000013e+01,1.322999999999998622e+00
1.343500000000000050e+01,1.525000000000000355e+00
1.483099999999999952e+01,1.631000000000000227e+00
1.449900000000000055e+01,2.219999999999995310e-01
1.364100000000000001e+01,1.448999999999999844e+00
1.753399999999999892e+01,1.612999999999999545e+00
1.767399999999999949e+01,9.340000000000010516e-01
1.404599999999999937e+01,2.272000000000002018e+00
1.447199999999999953e+01,1.985999999999998877e+00
1.468599999999999994e+01,1.474000000000000199e+00
1.431900000000000084e+01,1.085999999999998522e+00
1.374799999999999933e+01,1.854000000000000981e+00
1.474799999999999933e+01,1.636000000000001009e+00
1.371400000000000041e+01,1.782999999999999474e+00
1.474399999999999977e+01,1.652999999999998693e+00
1.456199999999999939e+01,1.479000000000000981e+00
1.712999999999999901e+01,1.768000000000000682e+00
1.762399999999999878e+01,-9.909999999999996589e-01
1.659499999999999886e+01,4.500000000000170530e-02
1.488400000000000034e+01,1.739999999999998437e+00
1.480300000000000082e+01,1.538999999999997925e+00
1.635699999999999932e+01,2.431000000000000938e+00
1.781299999999999883e+01,1.407000000000000028e+00
1.650400000000000134e+01,1.939000000000000057e+00
1.673100000000000165e+01,6.869999999999976126e-01
1.746399999999999864e+01,1.285000000000000142e+00
1.579199999999999982e+01,1.753999999999999559e+00
1.625600000000000023e+01,2.242000000000000881e+00
1.444599999999999973e+01,1.548999999999999488e+00
1.633599999999999852e+01,1.392000000000003013e+00
1.608999999999999986e+01,4.239999999999994884e-01
1.644999999999999929e+01,1.004000000000001336e+00
1.542500000000000071e+01,1.378000000000000114e+00
1.472700000000000031e+01,1.425999999999998380e+00
1.319100000000000072e+01,1.475999999999999091e+00
1.808999999999999986e+01,9.710000000000000853e-01
1.618199999999999861e+01,1.365000000000001990e+00
1.548000000000000043e+01,1.253000000000000114e+00
1.664699999999999847e+01,3.730000000000011084e-01
1.294200000000000017e+01,1.560000000000000497e+00
1.741499999999999915e+01,1.304999999999999716e+00
1.742699999999999960e+01,1.368000000000002103e+00
1.666400000000000148e+01,1.826999999999998181e+00
1.512100000000000044e+01,1.299000000000001265e+00
1.471299999999999919e+01,1.646000000000002572e+00
1.565300000000000047e+01,1.854999999999998650e+00
1.456499999999999950e+01,3.630000000000013216e-01
1.456199999999999939e+01,1.422000000000000597e+00
1.395400000000000063e+01,1.600999999999999091e+00
1.733099999999999952e+01,1.054000000000002046e+00
1.505700000000000038e+01,1.749999999999989342e-01
1.462100000000000044e+01,1.090999999999999304e+00
1.749299999999999855e+01,1.642000000000003013e+00
1.543999999999999950e+01,4.320000000000003837e-01
1.566300000000000026e+01,1.739999999999998437e+00
1.271299999999999919e+01,1.600000000000001421e+00
1.765200000000000102e+01,8.039999999999984936e-01
1.595500000000000007e+01,1.546000000000001151e+00
1.620400000000000063e+01,1.989999999999998437e+00
1.494299999999999962e+01,1.450999999999998735e+00
1.604500000000000171e+01,9.859999999999971010e-01
1.763299999999999912e+01,5.779999999999994031e-01
1.512700000000000067e+01,1.535999999999999588e+00
1.772299999999999898e+01,1.072000000000002728e+00
1.709600000000000009e+01,1.344999999999998863e+00
1.649500000000000099e+01,1.458999999999999631e+00
1.741400000000000148e+01,9.259999999999983800e-01
1.672400000000000020e+01,1.647999999999999687e+00
1.558099999999999952e+01,1.676000000000001933e+00
1.506400000000000006e+01,1.599000000000000199e+00
1.405499999999999972e+01,1.211000000000000298e+00
1.361999999999999922e+01,1.592000000000000526e+00
1.651300000000000168e+01,1.747999999999997556e+00
1.567600000000000016e+01,4.210000000000011511e-01
1.631500000000000128e+01,1.895999999999997243e+00
1.653200000000000003e+01,2.221000000000000085e+00
1.469299999999999962e+01,1.543999999999998707e+00
1.631599999999999895e+01,1.358000000000000540e+00
1.448799999999999955e+01,1.355000000000000426e+00
1.501699999999999946e+01,1.586999999999999744e+00
1.753699999999999903e+01,1.103999999999999204e+00
1.561800000000000033e+01,1.586999999999997968e+00
1.841199999999999903e+01,-4.089999999999989200e-01
1.326299999999999990e+01,3.598999999999998423e+00
1.507799999999999940e+01,1.638000000000001677e+00
1.414199999999999946e+01,1.400000000000000355e+00
1.546199999999999974e+01,1.010000000000008669e-01
1.438199999999999967e+01,1.371999999999999886e+00
1.443699999999999939e+01,1.351000000000000867e+00
1.469100000000000072e+01,1.441000000000000725e+00
1.389899999999999913e+01,1.585000000000000853e+00
1.428700000000000081e+01,1.577999999999999403e+00
1.576500000000000057e+01,1.605999999999998096e+00
1.589300000000000068e+01,8.410000000000010800e-01
1.504299999999999926e+01,1.664999999999999147e+00
1.541000000000000014e+01,1.556000000000000938e+00
1.749699999999999989e+01,1.239999999999998437e+00
1.527500000000000036e+01,1.740000000000000213e+00
1.598700000000000010e+01,1.680999999999999162e+00
1.712800000000000011e+01,1.346000000000000085e+00
1.453999999999999915e+01,1.585000000000000853e+00
1.453400000000000070e+01,1.557999999999998053e+00
1.453500000000000014e+01,1.487999999999999545e+00
1.539199999999999946e+01,1.551000000000001933e+00
1.720899999999999963e+01,5.279999999999986926e-01
1.358699999999999974e+01,1.758000000000000895e+00
1.075399999999999956e+01,1.237000000000000099e+00
1.585399999999999920e+01,9.410000000000025011e-01
1.458999999999999986e+01,4.169999999999998153e-01
1.482099999999999973e+01,1.424000000000001265e+00
1.761100000000000065e+01,-1.071000000000001506e+00
1.780699999999999861e+01,4.080000000000012506e-01
1.717500000000000071e+01,1.728999999999999204e+00
1.599099999999999966e+01,1.708000000000001961e+00
1.635800000000000054e+01,3.919999999999994600e-01
1.719099999999999895e+01,8.820000000000014495e-01
1.569200000000000017e+01,1.565999999999998948e+00
1.627899999999999991e+01,8.799999999999990052e-01
1.385999999999999943e+01,2.772999999999999687e+00
1.774399999999999977e+01,1.070000000000000284e+00
1.413299999999999912e+01,1.489000000000000767e+00
1.555599999999999916e+01,2.840000000000001634e+00
1.641900000000000048e+01,1.109999999999999432e+00
1.489400000000000013e+01,3.392000000000001236e+00
1.180199999999999960e+01,2.390000000000007674e-01
1.225099999999999945e+01,7.660000000000000142e-01
1.712699999999999889e+01,9.540000000000006253e-01
1.539899999999999913e+01,1.676000000000000156e+00
1.247400000000000020e+01,1.474000000000000199e+00
1.599099999999999966e+01,1.920000000000001705e-01
1.471100000000000030e+01,1.517999999999998906e+00
1.608299999999999841e+01,5.260000000000033538e-01
1.429299999999999926e+01,1.630000000000000782e+00
1.465600000000000058e+01,3.979999999999996874e-01
1.501200000000000045e+01,1.634999999999998010e+00
1.758800000000000097e+01,2.949999999999981526e-01
1.490499999999999936e+01,2.789999999999999147e-01
1.741799999999999926e+01,1.048000000000001819e+00
1.761100000000000065e+01,1.230000000000000426e+00
1.738700000000000045e+01,1.821999999999999176e+00
1.800700000000000145e+01,1.117999999999998550e+00
1.435299999999999976e+01,1.141000000000000014e+00
1.390199999999999925e+01,3.866000000000001435e+00
1.762600000000000122e+01,-3.010000000000019327e-01
1.740500000000000114e+01,1.074999999999999289e+00
1.692200000000000060e+01,3.449999999999988631e-01
1.626599999999999824e+01,2.910000000000003695e-01
1.599300000000000033e+01,1.753999999999999559e+00
1.606200000000000117e+01,1.317999999999997840e+00
1.744900000000000162e+01,1.731999999999999318e+00
1.555499999999999972e+01,1.349000000000000199e+00
1.745899999999999963e+01,5.560000000000009379e-01
1.594899999999999984e+01,1.926000000000000156e+00
1.560599999999999987e+01,1.907999999999999474e+00
1.463100000000000023e+01,1.592999999999999972e+00
1.696600000000000108e+01,1.407999999999997698e+00
1.770499999999999829e+01,1.116000000000003212e+00
1.784299999999999997e+01,2.950000000000017053e-01
1.499099999999999966e+01,2.012000000000000455e+00
1.269899999999999984e+01,3.758999999999998565e+00
1.444500000000000028e+01,1.775999999999999801e+00
1.388299999999999912e+01,2.435000000000002274e+00
1.500999999999999979e+01,4.090000000000006963e-01
1.642000000000000171e+01,7.839999999999989200e-01
1.471400000000000041e+01,1.505999999999998451e+00
1.505000000000000071e+01,1.664999999999999147e+00
1.669600000000000151e+01,1.669999999999998153e+00
1.422100000000000009e+01,2.516999999999999460e+00
1.561500000000000021e+01,1.319000000000000838e+00
1.394299999999999962e+01,2.230999999999999872e+00
1.597199999999999953e+01,1.781000000000000583e+00
1.745499999999999829e+01,1.867000000000000881e+00
1.507799999999999940e+01,3.989000000000000767e+00
1.498600000000000065e+01,1.452999999999999403e+00
1.410500000000000043e+01,1.875999999999999446e+00
1.425600000000000023e+01,1.291999999999999815e+00
1.260399999999999920e+01,1.630000000000000782e+00
1.690299999999999869e+01,1.512000000000000455e+00
1.767000000000000171e+01,5.989999999999966462e-01
1.475000000000000000e+01,1.440000000000001279e+00
1.399499999999999922e+01,1.613000000000001322e+00
1.671699999999999875e+01,6.000000000000227374e-02
1.710399999999999920e+01,1.105000000000000426e+00
1.176500000000000057e+01,1.714999999999999858e+00
1.675799999999999912e+01,1.339000000000002188e+00
1.483699999999999974e+01,1.155000000000001137e+00
1.629299999999999926e+01,1.295999999999999375e+00
1.657499999999999929e+01,2.554999999999999716e+00
1.390799999999999947e+01,1.441000000000000725e+00
1.664699999999999847e+01,7.280000000000015348e-01
1.651699999999999946e+01,1.564000000000000057e+00
1.626999999999999957e+01,2.089999999999996305e-01
1.457000000000000028e+01,1.265000000000000568e+00
1.427699999999999925e+01,1.498000000000001108e+00
1.572899999999999920e+01,1.048000000000001819e+00
1.560899999999999999e+01,2.502000000000000668e+00
1.566900000000000048e+01,2.666999999999998039e+00
1.545100000000000051e+01,1.631999999999997897e+00
1.756299999999999883e+01,1.045000000000001705e+00
1.446899999999999942e+01,1.535000000000001918e+00
1.494200000000000017e+01,1.519999999999999574e+00
1.448700000000000010e+01,1.619000000000001549e+00
1.193599999999999994e+01,2.173999999999999488e+00
1.479700000000000060e+01,1.580999999999999517e+00
1.748199999999999932e+01,1.112999999999999545e+00
1.608599999999999852e+01,3.730000000000011084e-01
1.417699999999999960e+01,1.624000000000000554e+00
1.472199999999999953e+01,1.407999999999999474e+00
1.352399999999999913e+01,1.577000000000001734e+00
1.414199999999999946e+01,1.466000000000001080e+00
1.771199999999999974e+01,6.670000000000015916e-01
1.533000000000000007e+01,1.778000000000000469e+00
1.697100000000000009e+01,1.510000000000001563e+00
1.463899999999999935e+01,1.469000000000001194e+00
1.584900000000000020e+01,1.545999999999999375e+00
1.689799999999999969e+01,1.618999999999999773e+00
1.570400000000000063e+01,2.657999999999997698e+00
1.356000000000000050e+01,1.987000000000000099e+00
1.644900000000000162e+01,1.631999999999997897e+00
1.424699999999999989e+01,1.545999999999999375e+00
1.717699999999999960e+01,1.920000000000001705e-01
1.109399999999999942e+01,2.275999999999999801e+00
1.468299999999999983e+01,1.891999999999999460e+00
1.278400000000000070e+01,7.699999999999995737e-01
1.562500000000000000e+01,1.091999999999998749e+00
1.464300000000000068e+01,1.524999999999998579e+00
1.269100000000000072e+01,1.665999999999998593e+00
1.456199999999999939e+01,1.692999999999999616e+00
1.740599999999999881e+01,9.710000000000000853e-01
1.701099999999999923e+01,9.969999999999998863e-01
1.678200000000000003e+01,1.434999999999998721e+00
1.240399999999999991e+01,1.676000000000000156e+00
1.494599999999999973e+01,1.351000000000000867e+00
1.426699999999999946e+01,1.592999999999999972e+00
1.606200000000000117e+01,1.568999999999999062e+00
1.426699999999999946e+01,1.205000000000000071e+00
1.257199999999999918e+01,1.444000000000000838e+00
1.508600000000000030e+01,4.060000000000005826e-01
1.481000000000000050e+01,1.378999999999999559e+00
1.458399999999999963e+01,1.582000000000000739e+00
1.487299999999999933e+01,1.506000000000002004e+00
1.541900000000000048e+01,1.399000000000000909e+00
1.648199999999999932e+01,3.880000000000016769e-01
1.471000000000000085e+01,1.493999999999999773e+00
1.407399999999999984e+01,1.426999999999999602e+00
1.498700000000000010e+01,1.240000000000000213e+00
1.466099999999999959e+01,1.325000000000001066e+00
1.549799999999999933e+01,2.157000000000001805e+00
1.735600000000000165e+01,1.232999999999996987e+00
1.782100000000000151e+01,1.172999999999998266e+00
1.697899999999999920e+01,-1.080000000000005400e-01
1.759799999999999898e+01,2.959999999999993747e-01
1.068699999999999939e+01,3.300000000000000711e-01
1.471499999999999986e+01,1.800999999999998380e+00
1.439199999999999946e+01,1.271000000000000796e+00
1.352500000000000036e+01,1.692999999999999616e+00
1.520700000000000074e+01,1.714999999999999858e+00
1.450799999999999912e+01,1.510999999999999233e+00
1.702899999999999991e+01,-1.301000000000000156e+00
1.735999999999999943e+01,1.225000000000001421e+00
1.556600000000000072e+01,1.516999999999997684e+00
1.700300000000000011e+01,1.980000000000000426e+00
1.716600000000000037e+01,1.239000000000000767e+00
1.771799999999999997e+01,7.570000000000014495e-01
1.326200000000000045e+01,3.314000000000000057e+00
1.474300000000000033e+01,1.648999999999999133e+00
1.447199999999999953e+01,1.460000000000000853e+00
1.231300000000000061e+01,1.599999999999999645e+00
1.502599999999999980e+01,1.498999999999998778e+00
1.671699999999999875e+01,1.731000000000001648e+00
1.778699999999999903e+01,1.120000000000000995e+00
1.749699999999999989e+01,6.950000000000002842e-01
1.697100000000000009e+01,8.629999999999995453e-01
1.635699999999999932e+01,4.830000000000005400e-01
1.468200000000000038e+01,1.476000000000000867e+00
1.305799999999999983e+01,1.513999999999999346e+00
